weight,party_rand_cat,democrat_therm_1,republican_therm_1,general_trust,institutional_corruption,institutional_response,vote_importance,pride,fair_treatment,maga,norm_judges,norm_judges_perception,norm_polling,norm_polling_perception,norm_executive,norm_executive_perception,norm_censorship,norm_censorship_perception,norm_loyalty,norm_loyalty_perception,violence1,violence2,violence3,violence4,violence5,violence6,violence3_perception,violence6_perception,policy_graduated_taxes,policy_energy_ind,policy_labor_power,policy_health_insur,policy_free_trade,policy_trans_athletes,policy_abortion,policy_defund_police,policy_gun_rights,policy_marijuana_legal,birthyr,gender,race,hispanic,speakspanish,educ,marstat,employ,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,urbanicity2,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime,engaged,year,week,survey
0.7592966938,,90.0,0.0,No,Likely to refuse,Unlikely,Very important,Very proud,Agree,,Strongly disagree,80,Strongly disagree,80,Neither agree nor disagree,80,Strongly disagree,80,Strongly disagree,80.0,Neither support nor oppose,,,,,,80.0,30.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1945,Male,White,No,I can not speak Spanish,Post-grad,Married,Retired,"$60,000 - $69,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Washington,Rural area,Yes,Liberal,Most of the time,Agnostic,Never,No,Not at all important,Never,2024-01-12 18:42:42,2024-01-12 19:06:28,1,2024,3,70
0.7300000000,,100.0,50.0,Yes,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Extremely proud,Neither agree nor disagree,,Neither agree nor disagree,61,Disagree,3,Agree,92,Disagree,8,Disagree,30.0,Neither support nor oppose,,,,,,67.0,50.0,4. Middle of the road; see the pros and cons of both sides,1. Decrease U.S. production of natural gas and coal,,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,,,4. Middle of the road; see the pros and cons of both sides,,1999,Male,Black,No,I can not speak Spanish,4-year,Never married,Part-time,"$20,000 - $29,999",No,Democrat,Strong Democrat,Did not vote for President,Did not vote for President,Georgia,Suburban area,Yes,Conservative,Most of the time,Roman Catholic,More than once a week,No,Very important,Once a day,2024-01-12 18:40:10,2024-01-12 19:07:36,1,2024,3,70
0.8691925328,,90.0,10.0,Yes,Extremely likely to accept,Equally likely to or unlikely,Very important,Very proud,Neither agree nor disagree,,Strongly disagree,70,Disagree,21,Neither agree nor disagree,50,Strongly disagree,70,Disagree,41.0,Oppose,,,,,,19.0,31.0,7. Tax everyone at the same rate,3.,,1. Implement government health insurance for everyone,7. Allow free trade,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1970,Female,White,No,I can not speak Spanish,Post-grad,Domestic / civil partnership,Full-time,"$30,000 - $39,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Pennsylvania,Suburban area,Yes,Moderate,Some of the time,Eastern or Greek Orthodox,A few times a year,No,Not too important,A few times a month,2024-01-12 18:42:12,2024-01-12 19:08:00,1,2024,3,70
1.2627785180,,5.0,80.0,Yes,Likely to accept,Extremely unlikely,Very important,Extremely proud,Disagree,Neither,Disagree,81,Disagree,70,Disagree,91,Strongly disagree,89,Disagree,90.0,Neither support nor oppose,,,,,,80.0,80.0,6.,7. Increase U.S. production of natural gas and coal,,4. Middle of the road; see the pros and cons of both sides,7. Allow free trade,,,,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,2000,Male,White,No,I can not speak Spanish,Post-grad,Married,Retired,Prefer not to say,No,Republican,Strong Republican,Did not vote for President,Donald Trump,Texas,Suburban area,Yes,Very conservative,Most of the time,Protestant,Once a week,Yes,Very important,Several times a day,2024-01-12 18:43:02,2024-01-12 19:08:50,1,2024,3,70
1.2115699035,,47.0,18.0,Yes,Likely to refuse,Likely,Neither important nor unimportant,Moderately proud,Agree,,Neither agree nor disagree,71,Neither agree nor disagree,71,Agree,69,Agree,49,Agree,97.0,Neither support nor oppose,,,,,,51.0,50.0,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,6.,4. Middle of the road; see the pros and cons of both sides,,,,4. Middle of the road; see the pros and cons of both sides,,2003,Female,White,Yes,I can not speak Spanish,High school graduate,Never married,Student,"Less than $10,000",No,Democrat,Not very strong Democrat,Did not vote for President,Did not vote for President,New York,Smaller city,No,Liberal,Hardly at all,Nothing in particular,A few times a year,No,Not too important,Once a week,2024-01-12 18:40:58,2024-01-12 19:09:23,1,2024,3,70
1.3508724091,,20.0,80.0,No,Equally likely to refuse or accept,Unlikely,Very important,Extremely proud,Agree,MAGA Republican,Strongly disagree,90,Disagree,85,Neither agree nor disagree,91,Strongly disagree,92,Agree,91.0,Neither support nor oppose,,,,,,76.0,80.0,7. Tax everyone at the same rate,7. Increase U.S. production of natural gas and coal,,7. Have individuals and private insurance pay medical expenses,4. Middle of the road; see the pros and cons of both sides,,,,4. Middle of the road; see the pros and cons of both sides,,1948,Female,White,No,I can not speak Spanish,Some college,Widowed,Retired,"$60,000 - $69,999",No,Republican,Strong Republican,Donald Trump,Donald Trump,California,Rural area,Yes,Moderate,Most of the time,Nothing in particular,Never,No,Not too important,Seldom,2024-01-12 18:41:53,2024-01-12 19:10:01,1,2024,3,70
1.0985421063,,2.0,100.0,Yes,Extremely likely to accept,Unlikely,Neither important nor unimportant,Extremely proud,Strongly disagree,Neither,Strongly disagree,81,Neither agree nor disagree,99,Disagree,99,Neither agree nor disagree,62,Strongly disagree,30.0,Oppose,,,,,,99.0,41.0,5.,4. Middle of the road; see the pros and cons of both sides,,3.,2.,,,,"7. Do not restrict the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1945,Male,White,No,I can not speak Spanish,No HS,Divorced,Retired,"$10,000 - $19,999",No,Republican,Strong Republican,Did not vote for President,Donald Trump,Oklahoma,Small town,Yes,Conservative,Only now and then,Nothing in particular,Never,Yes,Somewhat important,Seldom,2024-01-12 18:39:38,2024-01-12 19:11:22,1,2024,3,70
1.3606906797,Independent assigned Republican,25.0,81.0,No,Equally likely to refuse or accept,Extremely unlikely,Important,Moderately proud,Disagree,,Neither agree nor disagree,29,Disagree,74,Neither agree nor disagree,82,Strongly disagree,1,Neither agree nor disagree,72.0,Support,Neither support nor oppose,,,,,3.0,0.0,3.,7. Increase U.S. production of natural gas and coal,,4. Middle of the road; see the pros and cons of both sides,3.,,,,4. Middle of the road; see the pros and cons of both sides,,1947,Female,White,No,I can not speak Spanish,Some college,Never married,Retired,"$30,000 - $39,999",No,Independent,Independent,Donald Trump,Donald Trump,Ohio,Smaller city,Yes,Conservative,Most of the time,Nothing in particular,Seldom,Yes,Very important,Several times a day,2024-01-12 18:42:36,2024-01-12 19:12:38,1,2024,3,70
0.7064627069,,100.0,22.0,Yes,Likely to accept,Equally likely to or unlikely,Very important,Very proud,Disagree,,Disagree,100,Strongly disagree,80,Agree,100,Neither agree nor disagree,93,Disagree,100.0,Neither support nor oppose,,,,,,60.0,70.0,1. Tax richer people at a higher rate,5.,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1956,Female,White,No,I can not speak Spanish,4-year,Divorced,Retired,"$30,000 - $39,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Florida,Big city,Yes,Liberal,Most of the time,Protestant,Seldom,No,Somewhat important,A few times a week,2024-01-12 18:42:26,2024-01-12 19:15:34,1,2024,3,70
0.9813949403,,20.0,80.0,No,Extremely likely to accept,Extremely unlikely,Important,Only a little proud,Agree,MAGA Republican,Disagree,5,Strongly disagree,1,Strongly agree,15,Strongly disagree,100,Strongly disagree,2.0,Neither support nor oppose,,,,,,65.0,40.0,4. Middle of the road; see the pros and cons of both sides,7. Increase U.S. production of natural gas and coal,,6.,5.,,,,6.,,1957,Male,White,No,I can not speak Spanish,Some college,Never married,Retired,"Less than $10,000",No,Republican,Strong Republican,Did not vote for President,Donald Trump,Michigan,Smaller city,Yes,Conservative,Some of the time,Roman Catholic,Seldom,No,Very important,Once a day,2024-01-12 18:42:03,2024-01-12 19:15:43,1,2024,3,70
0.6720877150,,75.0,12.0,Yes,Likely to refuse,Equally likely to or unlikely,Very important,Extremely proud,Agree,,Strongly disagree,18,Strongly disagree,19,Neither agree nor disagree,55,Disagree,27,Strongly disagree,26.0,Strongly support,Strongly oppose,,,,,22.0,15.0,3.,1. Decrease U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1960,Male,White,No,,Some college,Married,Permanently disabled,"$30,000 - $39,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Ohio,Suburban area,Yes,Moderate,Most of the time,Protestant,Seldom,No,Not too important,Seldom,2024-01-12 18:42:47,2024-01-12 19:17:06,1,2024,3,70
0.5651968116,,84.0,0.0,No,Likely to accept,Extremely unlikely,Very important,Only a little proud,Disagree,,Disagree,92,Neither agree nor disagree,93,Neither agree nor disagree,91,Neither agree nor disagree,90,Disagree,91.0,Neither support nor oppose,,,,,,94.0,87.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,,1. Implement government health insurance for everyone,6.,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1971,Male,White,No,I can not speak Spanish,4-year,Married,Full-time,"$150,000 - $199,999",No,Other,Lean Democrat,Hillary Clinton,Joe Biden,North Dakota,Rural area,Yes,Moderate,Most of the time,Roman Catholic,A few times a year,No,Not too important,Seldom,2024-01-12 18:38:50,2024-01-12 19:19:59,1,2024,3,70
0.6358880526,,19.0,83.0,Yes,Likely to refuse,Extremely likely,Very important,Extremely proud,Strongly agree,Neither,Strongly disagree,19,Strongly disagree,23,Strongly disagree,23,Strongly disagree,22,Strongly disagree,25.0,Strongly oppose,,,,,,12.0,7.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1980,Male,White,No,I can not speak Spanish,High school graduate,Married,Part-time,"$70,000 - $79,999",Yes,Republican,Not very strong Republican,Donald Trump,Joe Biden,California,Big city,Yes,Moderate,Most of the time,Roman Catholic,Once or twice a month,Yes,Somewhat important,A few times a week,2024-01-12 18:42:33,2024-01-12 19:27:08,1,2024,3,70
0.8364387459,,63.0,100.0,No,Likely to refuse,Likely,Very important,Extremely proud,Agree,Neither,Neither agree nor disagree,71,Disagree,67,Neither agree nor disagree,55,Neither agree nor disagree,51,Agree,43.0,Support,Strongly support,Support,Neither support nor oppose,,,52.0,56.0,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,1. Implement government health insurance for everyone,7. Allow free trade,,,,4. Middle of the road; see the pros and cons of both sides,,1990,Male,White,No,I can not speak Spanish,4-year,Married,Part-time,Prefer not to say,Yes,Republican,Not very strong Republican,Donald Trump,Did not vote for President,Wisconsin,Big city,Yes,Conservative,Some of the time,Roman Catholic,More than once a week,Yes,Very important,Several times a day,2024-01-12 18:42:38,2024-01-12 19:31:14,1,2024,3,70
0.9800000000,,100.0,30.0,No,Extremely likely to refuse,Extremely unlikely,Very important,Extremely proud,Agree,,Neither agree nor disagree,99,Disagree,93,Strongly agree,58,Agree,91,Agree,94.0,Strongly oppose,,,,,,94.0,94.0,1. Tax richer people at a higher rate,7. Increase U.S. production of natural gas and coal,,1. Implement government health insurance for everyone,1. Limit free trade,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1944,Female,Black,No,I can not speak Spanish,Post-grad,Separated,Retired,"$60,000 - $69,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,New Jersey,Small town,Yes,Liberal,Some of the time,Protestant,Seldom,No,Very important,Several times a day,2024-01-12 18:40:45,2024-01-12 19:41:11,1,2024,3,70
0.5418603698,,81.0,33.0,Yes,Likely to refuse,Extremely unlikely,Very important,Moderately proud,Agree,,Strongly disagree,42,Strongly disagree,38,Agree,75,Strongly disagree,35,Strongly disagree,34.0,Oppose,,,,,,80.0,60.0,1. Tax richer people at a higher rate,5.,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1953,Male,White,Yes,I can not speak Spanish,Some college,Married,Retired,"$50,000 - $59,999",No,Independent,Lean Democrat,Hillary Clinton,Joe Biden,Alabama,Smaller city,Yes,Moderate,Most of the time,Agnostic,Never,No,Not at all important,Seldom,2024-01-12 18:42:39,2024-01-12 20:27:04,1,2024,3,70
2.2224599266,,29.0,24.0,Yes,Equally likely to refuse or accept,Likely,Important,Very proud,Neither agree nor disagree,Never Trumper,Strongly agree,65,Neither agree nor disagree,48,Strongly agree,81,Neither agree nor disagree,51,Neither agree nor disagree,29.0,Support,Support,Oppose,,,,37.0,35.0,2.,2.,,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,,,6.,,1999,Female,Middle Eastern,Yes,I can not speak Spanish,Some college,Never married,Temporarily laid off,"$30,000 - $39,999",No,Republican,Not very strong Republican,Did not vote for President,Did not vote for President,California,Rural area,Yes,Liberal,Only now and then,Muslim,Once or twice a month,Yes,Not too important,A few times a week,2024-01-12 22:37:46,2024-01-12 22:44:45,1,2024,3,70
0.5703991697,,60.0,1.0,No,Extremely likely to accept,Equally likely to or unlikely,Very important,Only a little proud,Disagree,,Neither agree nor disagree,85,Strongly disagree,85,Neither agree nor disagree,90,Strongly disagree,90,Strongly disagree,90.0,Neither support nor oppose,,,,,,85.0,85.0,2.,4. Middle of the road; see the pros and cons of both sides,,1. Implement government health insurance for everyone,4. Middle of the road; see the pros and cons of both sides,,,,6.,,1964,Female,Two or more races,No,I can not speak Spanish,Some college,Married,Homemaker,"$20,000 - $29,999",No,Democrat,Not very strong Democrat,Hillary Clinton,Other,Washington,Big city,Yes,Liberal,Only now and then,Atheist,Never,No,Not at all important,Never,2024-01-12 22:41:59,2024-01-12 23:19:38,1,2024,3,70
0.8298833983,,99.0,31.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Neither important nor unimportant,Moderately proud,Neither agree nor disagree,,Neither agree nor disagree,52,Neither agree nor disagree,51,Neither agree nor disagree,50,Strongly agree,97,Neither agree nor disagree,49.0,Neither support nor oppose,,,,,,49.0,81.0,1. Tax richer people at a higher rate,4. Middle of the road; see the pros and cons of both sides,,4. Middle of the road; see the pros and cons of both sides,4. Middle of the road; see the pros and cons of both sides,,,,"1. Ban the manufacture, possession, and sale of assault rifles and semi-automatic weapons",,1994,Female,Black,No,I can not speak Spanish,High school graduate,Never married,Unemployed,"Less than $10,000",No,Democrat,Not very strong Democrat,Did not vote for President,Did not vote for President,New York,Suburban area,No,Very conservative,Some of the time,Nothing in particular,Never,No,Not at all important,Don't know,2024-01-12 23:19:26,2024-01-12 23:30:13,1,2024,3,70
1.0397159089,,77.0,29.0,No,Equally likely to refuse or accept,Equally likely to or unlikely,Very important,Moderately proud,Strongly agree,,Strongly disagree,15,Neither agree nor disagree,18,Agree,89,Disagree,18,Strongly agree,12.0,Oppose,,,,,,70.0,88.0,7. Tax everyone at the same rate,3.,,4. Middle of the road; see the pros and cons of both sides,7. Allow free trade,,,,4. Middle of the road; see the pros and cons of both sides,,1976,Male,Black,No,I can not speak Spanish,Some college,Never married,Part-time,"$30,000 - $39,999",No,Democrat,Strong Democrat,Donald Trump,Joe Biden,Florida,Big city,Yes,Moderate,Some of the time,Protestant,Never,Yes,Somewhat important,Once a week,2024-01-12 23:25:10,2024-01-12 23:34:13,1,2024,3,70
